Créateur/auteur : Nom et informations$Catégorie Créateur/auteur$Genre de l'host$NOM DE L'HOST$Extracted Info
Joseph Beauregard documentariste, journalste, auteur; David Chowmentoski, Jérémi Nureni ; Tatjana Bogucz ; Cédric Chabuel ; Ann Rioult$auteur/réalisateur$H+F$AD$[('Joseph Beauregard', 'male'), ('journalste', 'unknown'), ('David Chowmentoski', 'male'), ('Jérémi Nureni', 'male'), ('Tatjana Bogucz', 'unknown'), ('Cédric Chabuel', 'male'), ('Ann Rioult', 'unknown')]
 Nina Almberg$auteur/réalisateur$F$ Nina Almberg$[('Nina Almberg', 'female')]
Zazie TAVITIAN, chroniqueuse, Radio France$Journaliste$AD$AD$[('Zazie TAVITIAN', 'unknown')]
Margaux Duquesne$auteur/réalisateur$F$Margaux Duquesne$[('Margaux Duquesne', 'female')]
Ashley TOLA, productrice Nouvelles Ecoutes$Studio de podcast$AD$Ashley TOLA, productrice Nouvelles Ecoutes$[]
Xavier Colombani (présentation)$Rédaction$H$Xavier COLOMBANI$[('Xavier Colombani', 'male')]
Andréa Etondè$auteur/réalisateur$F$Andréa Etondè$[('Andréa Etondè', 'female')]
Michael$Journaliste$H$Michael$[('Michael', 'male')]
Aymeric, Emilie, Grandpoil, Julien, Pomme, Urd$Studio de podcast$AD$AD$[('Aymeric', 'male'), ('Emilie', 'female'), ('Grandpoil', 'unknown'), ('Julien', 'male'), ('Pomme', 'unknown')]
"Bintou Diarra

"$auteur/réalisateur$F$"Bintou Diarra

"$[('Bintou Diarra', 'unknown')]
Lucile BELLAN, journaliste freelance$Journaliste$AD$AD$[('Lucile BELLAN', 'female')]
Caroline Hamelle$AD$F$Caroline Hamelle$[('Caroline Hamelle', 'female')]
quatre chroniqueurs$Journaliste$AD$AD$[]
Valérie Tribes$AD$F$Valérie Tribes$[]
Anne-Cécile GENRE, journaliste, réalisatrice$Journaliste$AD$AD$[]
"Karine Le Loët

"$auteur/réalisateur$F$"Karine Le Loët

"$[]
Grégory RAYMOND, journaliste Capital$Journaliste$AD$AD$[('Grégory RAYMOND', 'male')]
Anne-Laetitia Béraud, journaliste 20 minute$Journaliste$F$Anne-Laetitia Béraud$[('Laetitia Béraud', 'female')]
AD$AD$AD$AD$[]
journalistes de la rédaction$Rédaction$F$Mutliples$[]
Delphine Saltel$auteur/réalisateur$F$Delphine Saltel$[('Delphine Saltel', 'female')]
Laura Raim$auteur/réalisateur$F$Laura Raim$[('Laura Raim', 'female')]
Olivier Ceyrac$Journaliste$H$Olivier Ceyrac$[('Olivier Ceyrac', 'male')]
Patrick et Stephan$NSP$AD$AD$[('Patrick', 'male')]
Sophie-Marie LARROUY, journaliste, comédienne, scénariste$Journaliste$AD$AD$[('LARROUY', 'unknown')]
AD$amateur/concerné$AD$AD$[]
Isabelle Coutant & Mehdi Ahoudig$auteur/réalisateur$H+F$Isabelle Coutant & Mehdi Ahoudig$[('Isabelle Coutant', 'female'), ('Mehdi Ahoudig', 'unknown')]
non précisé$NSP$AD$AD$[]
nsp marque?$NSP$AD$AD$[]
Eric & Quentin$Artiste$AD$AD$[]
nsp$NSP$F$AD$[]
Léa Minod$auteur/réalisateur$F$Léa Minod$[('Léa Minod', 'female')]
rédaction$Rédaction$AD$AD$[]
Caroline  LANGLOIS, enseignante, journaliste podcasteuse$Journaliste$AD$AD$[]
Julien CERNOBORI, journaliste$Journaliste$AD$AD$[('Julien CERNOBORI', 'male')]
AD$AD$AD$AD$[]
David Balsamo$amateur/concerné$H$David Balsamo$[('David Balsamo', 'male')]
 Géraldine Gacon$auteur/réalisateur$F$ Géraldine Gacon$[('Géraldine Gacon', 'female')]
Marion ROUCHEUX, Marine DEFFRENNES, journalistes$Journaliste$AD$AD$[('Marion ROUCHEUX', 'female'), ('Marine DEFFRENNES', 'female')]
Eric METTOUT, journaliste$Journaliste$H$Eric METTOUT$[('Eric METTOUT', 'male')]
Aymeric, Benoit, Fab, Julien, Hugo$Studio de podcast$AD$AD$[('Aymeric', 'male'), ('Benoit', 'unknown'), ('Fab', 'unknown'), ('Julien', 'male'), ('Hugo', 'male')]
Thomas LEGRAND, journaliste$Journaliste$AD$AD$[('Thomas LEGRAND', 'male')]
nsp$NSP$AD$AD$[]
Sylvia AMICONE, journaliste LCI$Journaliste$AD$AD$[('Sylvia AMICONE', 'female')]
Romain Goulomès (animation)$Journaliste$AD$AD$[('Romain Goulomès', 'male')]
Romain Goulomès (animation)$Journaliste$AD$AD$[('Romain Goulomès', 'male')]
Léa Chevrier et Nicolas Vair (réalisation)$auteur/réalisateur$AD$AD$[('Léa Chevrier', 'female'), ('Nicolas Vair', 'male')]
Nicolas MARTIN, journaliste$Journaliste$AD$AD$[('Nicolas MARTIN', 'male')]
AD$AD$AD$AD$[]
Charline ROUX, journaliste$Journaliste$AD$AD$[('Charline ROUX', 'female')]
rédaction$Rédaction$AD$AD$[]
Jeanne BOEZEC, journaliste et productrice de podcasts$Journaliste$AD$AD$[('Jeanne BOEZEC', 'female')]
rédaction$Rédaction$AD$AD$[]
rédaction$Rédaction$AD$AD$[]
Thibault TOURVIEILLE DE LABROUHE, directeur, Supernatifs$professionnel secteur$AD$AD$[('Thibault TOURVIEILLE', 'male'), ('LABROUHE', 'unknown')]
Pascaline Potdevin$Journaliste$F$Pascaline Potdevin$[('Pascaline Potdevin', 'female')]
Anne-Laetitia Béraud, journaliste 20 minute$Journaliste$AD$AD$[('Laetitia Béraud', 'female')]
Emmanuel MARTIN,  économiste$Prof, chercheurs$AD$Emmanuel MARTIN,  économiste$[('Emmanuel MARTIN', 'male')]
nsp$NSP$H$AD$[]
nsp$NSP$H$AD$[]
nsp$NSP$AD$AD$[]
rédaction$Rédaction$AD$AD$[]
Bigaston$AD$AD$Bigaston$[('Bigaston', 'unknown')]
Jérôme VERMELIN, rédac chef adjointl LCI$Journaliste$AD$AD$[('Jérôme VERMELIN', 'male')]
Olivier Minot carrière radio$auteur/réalisateur$H$AD$[('Olivier Minot', 'male')]
Noémie MARIJON, bibliothécaire, podcasteuse, Valérie-Anne MAITRE, journaliste multimédia$Journaliste$AD$AD$[('Noémie MARIJON', 'female'), ('Valérie-Anne MAITRE', 'unknown')]
Anouk PERRY, podcasteuse indépendante$auteur/réalisateur$AD$AD$[('Anouk PERRY', 'female')]
Sophie Simonet$auteur/réalisateur$F$Sophie Simonet$[('Sophie Simonet', 'female')]
Marin LOUIS, rédactrice en chef adjointe madame Figaro$Journaliste$AD$AD$[('Marin LOUIS', 'unknown')]
rédaction$Rédaction$H$AD$[]
Grace LY, écrivaine, militante, Rokhaya DIALLO, journaliste$Journaliste$AD$AD$[('Rokhaya DIALLO', 'unknown')]
 Rodolphe Alexis$auteur/réalisateur$H$ Rodolphe Alexis$[('Rodolphe Alexis', 'male')]
nsp marque?$NSP$AD$AD$[]
Aimée Cymbalista$auteur/réalisateur$F$Aimée Cymbalista$[('Aimée Cymbalista', 'female')]
Jennifer PADJEMI, journaliste, auteure$Journaliste$AD$AD$[('Jennifer PADJEMI', 'female')]
Dalila KERCHOUCHE, grand reporter madame Figaro$Journaliste$AD$AD$[('Figaro', 'unknown')]
nsp marque?$NSP$AD$AD$[]
Cécile Cozzolino$auteur/réalisateur$F$Cécile Cozzolino$[('Cécile Cozzolino', 'female')]
Emilie VIDAUD, journalite éco$Journaliste$AD$AD$[('Emilie VIDAUD', 'female')]
rédaction$rédaction$AD$AD$[]
équipe Journal du Golf$Rédaction$H$AD$[]
nsp marque?$NSP$AD$AD$[]
nsp marque?$NSP$AD$AD$[]
Thomas VDB$Artiste$AD$AD$[('Thomas VDB', 'male')]
Lise LOUME, Hugo JALINERE, journalistes$Journaliste$H+F$Lise LOUME, Hugi JALINIERE$[('Lise LOUME', 'female'), ('Hugo JALINERE', 'male')]
Clara BENYAMIN, avocate$professionnel secteur$AD$AD$[('Clara BENYAMIN', 'female')]
Emilie$Studio de podcast$AD$AD$[('Emilie', 'female')]
Anouk Perry$auteur/réalisateur$F$Anouk Perry$[('Anouk Perry', 'female')]
nsp$Journaliste$H+F$AD$[]
Jean-Philippe LOUIS$Journaliste$H$Jean-Philippe LOUIS$[('Jean-Philippe LOUIS', 'unknown')]
rédaction$Rédaction$AD$AD$[]
Alain CARRAZÉ, auteur, journaliste$Journaliste$AD$AD$[('Alain CARRAZÉ', 'male')]
rédaction$Rédaction$AD$AD$[]
Pascal MESSAOUDI, documenariste sonore et chroniqueur Marsactu$auteur/réalisateur$AD$AD$[('Pascal MESSAOUDI', 'male')]
nsp$nsp$AD$AD$[]
Anaïs BOURDET, militante, Zazem, militante, Margaïd QUIOC, journaliste$Activiste/associatif$AD$AD$[('Anaïs BOURDET', 'female'), ('Margaïd QUIOC', 'unknown')]
Andy DAVID, journaliste Auto moto$Journaliste$H$Andy DAVID$[('Andy DAVID', 'unknown')]
Simon LAMBERT, photographe, Jeanne BOEZEC, journaliste et productrice$Journaliste$AD$AD$[('Simon', 'male'), ('Jeanne BOEZEC', 'female')]
"Karine  FOUGERAY (dite ""La Malouine""), auteure, podcasteuse"$auteur/réalisateur$F$Karine FOUGERAY$[('Karine  FOUGERAY', 'female')]
Claire Latxague$auteur/réalisateur$F$Claire Latxague$[('Claire Latxague', 'female')]
Victoire TUAILLON, journaliste, autrice$Journaliste$AD$AD$[('Victoire TUAILLON', 'female')]
Rebecca, journaliste$Journaliste$AD$AD$[]
rédaction$Rédaction$AD$AD$[]
Quentin Périnel (présentation)$Rédaction$H$Quentin PERINEL$[('Quentin Périnel', 'male')]
Gabriel Macé.$Journaliste$H$Gabriel Macé$[('Gabriel Macé', 'male')]
Vincent Lucchese$Journaliste$H$Vincent Lucchese$[('Vincent Lucchese', 'male')]
Jane Birmant$auteur/réalisateur$F$Jane Birmant$[]
Céline Augie$professionnel secteur$F$Céline Augie$[('Céline Augie', 'female')]
Ségolène$AD$F$Ségolène$[('Ségolène', 'female')]
Professeur Copens$professionnel secteur$H$Professeur Copens$[]
Pénélope BOEUF, fondatrice studio la toile sur écoute$auteur/réalisateur$AD$AD$[]
Thomas MESSIAS, journaliste freelance$Journaliste$AD$AD$[('Thomas MESSIAS', 'male')]
Taous MERAKCHI, alias Jack PARKET, rédactrice web, autrice$Artiste$AD$AD$[('Taous MERAKCHI', 'unknown'), ('Jack PARKET', 'male')]
AD$amateur/concerné$AD$AD$[]
Inès Edel-Garcia$auteur/réalisateur$F$Inès Edel-Garcia$[('Inès Edel-Garcia', 'female')]
Anne-Cécile GENRE, journaliste, réalisatrice, Théo BOULENGER, réalisateur, compositeur, auteur sonore$Journaliste$AD$AD$[('Théo BOULENGER', 'male')]
Clémentine PORTIER-KALTENBACH, journaliste$Journaliste$AD$AD$[('Clémentine PORTIER', 'female')]
AD$AD$F$AD$[]
Michel Winock, historien$Prof, chercheurs$H$Pierre Hancisse$[('Michel Winock', 'male')]
Alexandre MOGNOL, auteur réalisateur sonore indépendant$auteur/réalisateur$AD$AD$[('Alexandre MOGNOL', 'male')]
AD$AD$F$AD$[]
Olivier Thomas$Journaliste$H$Olivier Thomas$[('Olivier Thomas', 'male')]
AD$AD$AD$AD$[]
VARIABLE, journalistes de la rédaction, équipes de l'édition du soir$Rédaction$H+F$Mutiples$[]
Alice DEROIDE, journaliste, productrice de podcast$Journaliste$AD$AD$[('Alice DEROIDE', 'female')]
Andrea BRUSQUE, comédienne$Artiste$AD$AD$[('Andrea BRUSQUE', 'unknown')]
non précisé$NSP$AD$AD$[]
Hervé HAUTBOLDT, journaliste$Journaliste$H$Hervé HAUBOLDT$[('Hervé HAUTBOLDT', 'male')]
rédaction$Rédaction$H$Denis VERNET$[]
journalistes de la rédaction$Rédaction$F$Laurence SZABASON$[]
non précisé$Studio de podcast$AD$AD$[]
Cléo HENIN, cheffe de projet freelance$amateur/concerné$F$Cléo HENIN, cheffe de projet freelance$[('Cléo HENIN', 'female')]
journalistes de la rédaction$Rédaction$H$Multiples$[]
rédaction$Rédaction$AD$AD$[]
nsp$NSP$AD$AD$[]
nsp$nsp$H$AD$[]
Pénélope BOEUF, fondatrice studio la toile sur écoute$auteur/réalisateur$AD$AD$[]
un podcast présenté par Brune Bottero. Réalisation et création sonore : Nicolas Vair, Marine Quéméré, Charles de Cillia · Générique : Nicolas de Gelis · Illustration : Jean Mallard$auteur/réalisateur$AD$AD$[('Brune Bottero', 'female'), ('Nicolas Vair', 'male'), ('Marine Quéméré', 'female'), ('Charles de Cillia · Générique', 'male'), ('Nicolas de Gelis', 'male'), ('Jean Mallard', 'male')]
Arnaud MANZANINI, athlète, auteur$amateur/concerné$H$Arnaud MANZANINI, athlète, auteur$[('Arnaud MANZANINI', 'male')]
Cédric Calandraud$auteur/réalisateur$H$Cédric Calandraud$[('Cédric Calandraud', 'male')]
nsp$NSP$AD$AD$[]
Stéphane Basset$NSP$AD$AD$[('Stéphane Basset', 'male')]
expert Lapeyre$professionnel secteur$AD$AD$[('Lapeyre', 'unknown')]
Aurore Le Bihan$auteur/réalisateur$F$Aurore Le Bihan$[('Aurore Le Bihan', 'female')]
non précisé$NSP$AD$AD$[]
"Un podcast produit et animé par Alexandre Jubelin, et édité et distribué par Binge audio.

Boutique : https://le-collimateur.myspreadshop.fr/"$Journaliste$H$Alexandre Jubelin$[('Alexandre Jubelin', 'male'), ('https://le-collimateur.myspreadshop.fr/', 'unknown')]
Céline Martelet : Journaliste indépendante, elle travaille auprès de Médiapart, Radio France, la RTS, La Libre Belgique ou encore Middle East Eye. Elle a publié plusieurs enquêtes sur le terrorisme, et réalisé de nombreux podcasts, notamment : « La cage : une française dans le djihad. » en 2019 sur ARTE Radio$Journaliste$F$Céline Martelet$[('Céline Martelet', 'female')]
Cyrielle BEDU, écriture et interviews, journaliste$Journaliste$AD$AD$[('Cyrielle BEDU', 'female')]
Justin BLANCKAERT, comédien$Artiste$AD$AD$[('Justin BLANCKAERT', 'male')]
AD$AD$AD$AD$[]
Audrey, Zu, Nimp, GrandPoil, Pomme$Studio de podcast$AD$AD$[('Audrey', 'female'), ('Zu', 'unknown')]
Herveline DENIS, marketing digital$Autres$AD$AD$[('Herveline DENIS', 'female')]
non précisé$NSP$AD$AD$[]
Anne-Sophie Lepicard$auteur/réalisateur$F$Anne-Sophie Lepicard$[]
nsp$NSP$AD$AD$[]
des journalistes du service sport$Rédaction$H$Jean-Pierre DORIAN$[]
Victoire DE LA MAISONNEUVE, aujourd'hui global head of podcast and audiobooks chez Deezer$Studio de podcast$F$Victoire DE LA MAISONNEUVE$[('Victoire DE LA MAISONNEUVE', 'female')]
rédaction$Rédaction$AD$AD$[]
Emmanuel Peudon$amateur/concerné$H$Emmanuel Peudon$[('Emmanuel Peudon', 'male')]
rédaction$Rédaction$AD$AD$[]
Laure Chatrefou$auteur/réalisateur$F$Laure Chatrefou$[('Laure Chatrefou', 'female')]
Vivian$NSP$AD$AD$[('Vivian', 'male')]
Elise Costa journaliste spécialisée judiciaire$auteur/réalisateur$F$AD$[('Elise Costa', 'female')]
AD$AD$AD$AD$[]
rédaction$Rédaction$AD$AD$[]
NSP$Rédaction$H$AD$[]
AD$AD$AD$AD$[]
Virginie DE ROCQUIGNY, Anouk EDMONT, journalistess (hors Télégramme)$Journaliste$F$AD$[('ROCQUIGNY', 'unknown'), ('Anouk EDMONT', 'female')]
rédactiion$nsp$H$Multiples$[]
Pauline FERCOT (réalisation)$Rédaction$F$Pauline FERCOT$[('Pauline FERCOT', 'female')]
César COMPADRE, Mathieu HERVE, journalistes de la rédaction$Journaliste$H$AD$[('César COMPADRE', 'male'), ('Mathieu HERVE', 'male')]
Brice Bossavie (présentation)$Rédaction$H$Brice BOSSAVIE$[('Brice Bossavie', 'male')]
Aude LORRIAUX, journaliste freelance, Nassira EL MOADDEM, journaliste freelance, Marie KIRSCHEN, rédac chef les Inrockuptibles$Journaliste$AD$AD$[('Aude LORRIAUX', 'female'), ('Nassira EL MOADDEM', 'unknown'), ('Marie KIRSCHEN', 'female')]
Sébastien ABDELHAMID, journaliste, animateur$Journaliste$AD$AD$[('Sébastien ABDELHAMID', 'male')]
Clarence Edgard-Rosa, journaliste$Journaliste$F$Clarence EDGARD-ROSA$[('Clarence Edgard', 'unknown')]
Matthieu STEFANI, entrepreneur$professionnel secteur$AD$AD$[('Matthieu STEFANI', 'male')]
variable$Rédaction$H+F$Multiples$[]
l'équipe de Territoires audacieux$Rédaction$F$AD$[]
VARIABLE, journalistes de la rédaction$Rédaction$H$Multiples$[]
variable$Rédaction$H+F$Maëliss HENNETIER, Damien Le Délézir$[]
Cédric VILLANI, $professionnel secteur$H$Cédric VILLANI, $[('Cédric VILLANI', 'male')]
Mathilde BOUYCHOU, psychologue clinicienne$professionnel secteur$F$Mathilde BOUYCHOU, psychologue clinicienne$[('Mathilde BOUYCHOU', 'female')]
nsp$nsp$AD$AD$[]
AD$AD$AD$AD$[]
rédaction$Rédaction$F$AD$[]
pôle événement de Ouest France$Autres$H$Multiples$[]
Maxime NAUCHE, journaliste$Journaliste$AD$AD$[('Maxime NAUCHE', 'male')]
Marine DITTA, journaliste à la rédaction numérique, itw ses collègues$Rédaction$F$Marine DITTA$[('Marine DITTA', 'female')]
Mathias CHAILLOT, journaliste indépendant et auteur (animation$Journaliste$AD$AD$[('Mathias CHAILLOT', 'unknown')]
non précisé$NSP$AD$AD$[]
Franck FERRAND, animateur$Journaliste$H$Franck FERRAND$[('Franck FERRAND', 'male')]
rédaction$Rédaction$AD$AD$[]
rédaction$Rédaction$H$Multiples$[]
Bruno LUS, Valentin LEROUX, journaliste$Journaliste$AD$AD$[('Bruno LUS', 'male'), ('Valentin LEROUX', 'male')]
"Cyrielle LE MOIGNE-TOLBA, ""Développeuse d'histoires, chercheuse de pépites à raconter"""$auteur/réalisateur$AD$AD$[('Cyrielle LE MOIGNE', 'female')]
Jean-Hervé MOYSAN, journaliste$Journaliste$AD$AD$[('Jean-Hervé MOYSAN', 'unknown')]
rédaction$Rédaction$F$AD$[]
Adèle Poisson$auteur/réalisateur$F$Adèle Poisson$[('Adèle Poisson', 'female')]
Guillaume Duseaux$Rédaction$H$Guillaume DUSEAUX$[('Guillaume Duseaux', 'male')]
rédaction$Rédaction$AD$AD$[]
Ben$NSP$AD$AD$[]
Fabien CAZENAVE (animation)$Rédaction$H$Fabien CAZENAVE$[]
Christophe CESSIEUX, journaliste$Journaliste$AD$AD$[('Christophe CESSIEUX', 'male')]
Adèle Gallet, cofondatrice Ticket for change$Activiste/associatif$AD$AD$[('Adèle Gallet', 'female')]
Maëlle, atteinte d'un cancer du sein$Autres$AD$Maëlle$[('Maëlle', 'female')]
Aurélien FRANCES (animation), auteur, journaliste, docuentariste radio,  fondateur de Silence Podcast, passé par Arte et Euradio$Journaliste$H$Aurélien FRANCES$[('Aurélien FRANCES', 'male'), ('docuentariste radio', 'unknown')]
Laurent COULON, Valérie PASSELÈGUE, journalistes$Journaliste$AD$AD$[('Laurent COULON', 'male'), ('Valérie PASSELÈGUE', 'female')]
Arno PEDRAM, pigiste Justice/Racisme$Journaliste$AD$AD$[('Arno PEDRAM', 'unknown')]
rédaction$Rédaction$AD$AD$[]
rédaction$rédaction$AD$AD$[]
AD$AD$AD$AD$[]
Adèle Humbert, Emilie Denètre$Studio de podcast$F$AD$[('Adèle Humbert', 'female'), ('Emilie Denètre', 'female')]
Jules Lavie, rédac chef$Journaliste$H$Jules LAVIE$[('Jules Lavie', 'male')]
Pierrick FAY (présentation$Rédaction$H$Pierrick FAY$[('Pierrick FAY', 'male')]
AD$Journaliste$F$AD$[]
Laurent KRETZ, cofondateur cosa vostra$Studio de podcast$AD$AD$[('Laurent KRETZ', 'male')]
Camille Maestracci $Journaliste$F$Camille Maestracci $[('Camille Maestracci', 'female')]
Dider Roustan$Rédaction$H$Dider ROUSTAN$[('Dider Roustan', 'unknown')]
étudiants IUT Lannion$étudiant.e.s$F$Multiples$[]
variable$Rédaction$H$Mathieu COUREAU$[]
"Phil_Goud & Redscape Factory
"$AD$AD$"""Phil_Goud & Redscape Factory
"""$[]
présenté par Marie Zafimehy avec l'éclairage de Caroline Leroux, psychologue clinicienne et sexologue.$Journaliste$F$Marie Zafimehy$[('Marie Zafimehy', 'female'), ('Caroline Leroux', 'female')]
Kristen Falc'hon$auteur/réalisateur$F$Kristen Falc'hon$"[(""Kristen Falc'"", 'unknown')]"
AD$amateur/concerné$AD$AD$[]
rédaction$Rédaction$AD$AD$[]
AD$AD$H$AD$[]
Mac Lesggy, animateur$Journaliste$AD$AD$[]
"Agnès BONFILLON, Olivier BOY, Guillaume CHIEZE, Jérôme FLORIN, Alice 
MORENO Thomas PROUTEAU, Nathalie RENOUX, Jean-Alphonse RICHARD, Patrick 
TEJERO, Justine VIGNAU, journalistes"$Journaliste$AD$AD$[('Agnès BONFILLON', 'female'), ('Olivier BOY', 'male'), ('Guillaume CHIEZE', 'male'), ('Jérôme FLORIN', 'male'), ('Alice \n', 'female'), ('Thomas PROUTEAU', 'male'), ('Nathalie RENOUX', 'female'), ('Jean-Alphonse RICHARD', 'unknown'), ('Patrick \nTEJERO', 'male'), ('Justine VIGNAU', 'female')]
Lionel GENDRON, correspondant$Journaliste$AD$AD$[('Lionel GENDRON', 'male')]
Marie ZAFIMEHY, journaliste$Journaliste$AD$AD$[('Marie ZAFIMEHY', 'female')]
Claire Richard$auteur/réalisateur$F$Claire Richard$[('Claire Richard', 'female')]
rédaction$Rédaction$AD$AD$[]
VARIABLE$Rédaction$F$Aziliz PEAUDECERF$[]
AD$AD$AD$AD$[]
Melvil POUPAUD, comédien$Artiste$AD$AD$[('Melvil POUPAUD', 'unknown')]
Sinatou SAKA, journaliste, Vladimir CAGNOLARI, journaliste, Simon DECREUZE, coordinateur production de podcast RFI$Journaliste$AD$AD$[('Sinatou', 'unknown'), ('Vladimir CAGNOLARI', 'unknown'), ('Simon DECREUZE', 'male')]
journalistes voile du Télégramme$Rédaction$F$AD$[]
Voix : Rebecca Devannes. Montage : Yann Bonicatto. Conception, réalisation, mixage : Emmanuel Viau. Musique Fixxions. Animation éditoriale : Christophe Fernandez / E. Viau. Création visuelle : France Rapp.$Rédaction$F$Rebecca DEVANNES$[('Rebecca Devannes', 'female'), ('Yann Bonicatto', 'male'), ('Emmanuel Viau', 'male'), ('Christophe Fernandez', 'male'), ('E. Viau', 'unknown'), ('France Rapp', 'female')]
Marion Pillas$auteur/réalisateur$F$Marion Pillas$[('Marion Pillas', 'female')]
Olivier LOUVET, journaliste$Journaliste$H$Olivier LOUVET$[('Olivier LOUVET', 'male')]
nsp$NSP$AD$AD$[]
Sarah KOSKIEVIC, journaliste freelance$Journaliste$AD$AD$[('Sarah KOSKIEVIC', 'female')]
Alice VACHET, animatrice, entrepreneure, spé RSE$professionnel secteur$AD$AD$[('Alice VACHET', 'female')]
Christophe CARRON, dir rédac Slate, Laurence NARDON, chercheuse IFRI, Romain DESSAL, fondateur TTSO$Autres$AD$AD$[('Christophe CARRON', 'male'), ('Slate', 'unknown'), ('Laurence NARDON', 'female'), ('Romain DESSAL', 'male')]
Clara Garnier-Amouroux (présentation), Bastien Vigault et Renaud Duguet (réalisation), Gabrielle Ramain (production)$auteur/réalisateur$AD$AD$[('Clara Garnier-Amouroux', 'female'), ('Bastien Vigault', 'male'), ('Renaud Duguet', 'male'), ('Gabrielle Ramain', 'female')]
rédaction$Rédaction$AD$AD$[]
rédaction$Rédaction$AD$AD$[]
non précisé$nsp$AD$AD$[]
AD$Journaliste$H+F$AD$[]
rédaction$Rédaction$AD$AD$[]
Agathe Charnet$auteur/réalisateur$F$Agathe Charnet$[('Agathe Charnet', 'female')]
Louise Régent$auteur/réalisateur$F$Louise Régent$[('Louise Régent', 'female')]
AD$amateur/concerné$AD$AD$[]
Laurent VERGNE, Maxime DUPUIS, journalistes$Journaliste$AD$AD$[('Laurent VERGNE', 'male'), ('Maxime DUPUIS', 'male')]
Thierry TAZÉ-BERNARD, journaliste$journaliste$AD$AD$[('Thierry TAZÉ-BERNARD', 'male')]
journalistes de la rédaction$Rédaction$H$AD$[]
Antoine Benneteau (présentation)$Rédaction$H$Antoine BENNETEAU$[('Antoine Benneteau', 'male')]
Emma Walter$auteur/réalisateur$F$Emma Walter$[('Emma Walter', 'female')]
Patricia BLETTERY, journaliste$Journaliste$AD$AD$[('Patricia BLETTERY', 'female')]
Thibaut et Cédric$NSP$AD$AD$[('Cédric', 'male')]
rédaction$Rédaction$AD$AD$[]
Bruno SOULEZ, chief operation, cosa vostra$Studio de podcast$AD$AD$[('Bruno SOULEZ', 'male')]
rédaction$Rédaction$AD$AD$[]
nterviews : Agathe le Taillandier, Présentation : Agathe le Taillandier. Édition et production : Soukaïna Qabbal. Illustration : Pierre-Emmanuel Lyet. Musique : Mélodie Lauret et Antoine Graugnard.Présentation : Agathe le Taillandier. Édition et production : Soukaïna Qabbal. Illustration : Pierre-Emmanuel Lyet. Musique : Mélodie Lauret et Antoine Graugnard.$Journaliste$AD$AD$[('Agathe le Taillandier', 'female'), ('Agathe le Taillandier', 'female'), ('Soukaïna Qabbal', 'unknown'), ('Pierre-Emmanuel Lyet', 'unknown'), ('Mélodie Lauret', 'female'), ('Antoine Graugnard', 'male'), ('Agathe le Taillandier', 'female'), ('Soukaïna Qabbal', 'unknown'), ('Pierre-Emmanuel Lyet', 'unknown'), ('Mélodie Lauret', 'female'), ('Antoine Graugnard', 'male')]
Tony POULAIN$Journaliste$H$Tony POULAIN$[('Tony POULAIN', 'male')]
AD$rédaction$AD$AD$[]
rédaction$Rédaction$H$Nicolas ZARROUK$[]
Antoine BENNETEAU, journaliste$Journaliste$AD$AD$[('Antoine BENNETEAU', 'male')]
Olivier EMOND, journaliste$Journaliste$AD$AD$[('Olivier EMOND', 'male')]
Lucile BELLAN, journaliste freelance$Journaliste$AD$AD$[('Lucile BELLAN', 'female')]
AD$amateur/concerné$AD$AD$[]
rédaction$Rédaction$AD$AD$[]
les journalistes du Drenche$Rédaction$AD$AD$[]
nsp$nsp$H+F$AD$[]
nsp$nsp$H+F$AD$[]
Romain LANÉRY, Léo DUFF, Manuel?, créateurs de contenu (youtube, réseaux sociaux)$amateur/concerné$AD$AD$[('Romain LANÉRY', 'male'), ('Léo DUFF', 'male'), ('Manuel', 'male')]
Emilie ALBERTINI, animatrice$amateur/concerné$F$Emilie ALBERTINI$[('Emilie ALBERTINI', 'female')]
Carole Tolila$Journaliste$F$Carole Tolila$[('Carole Tolila', 'female')]
AD$amateur/concerné$AD$AD$[]
VARIABLE, journalistes de la rédaction$Rédaction$F$Multiples$[]
Benjamin Berteau$amateur/concerné$H$Benjamin Berteau$[('Benjamin Berteau', 'male')]
rédaction$Rédaction$AD$AD$[]
"Luc LE GONIDEC,  Rédacteur Chef, monteur son, Host Podcast cinéma ""Retour vers le Turfu"" ""#Shitlist"" et du podcast série ""Le Début de la Fin"" "$Studio de podcast$AD$AD$[('Luc LE GONIDEC', 'male')]
Caroline Langlois$Journaliste$F$Caroline Langlois$[('Caroline Langlois', 'female')]
AD$amateur/concerné$AD$AD$[]
Michel LITOUT$Journaliste$H$Michel LITOUT$[('Michel LITOUT', 'male')]
Sébastien JOSEPH, directeur programmes Fun radio$Journaliste$AD$AD$[('Sébastien JOSEPH', 'male')]
Marie-Amélie Motte (animatrice)$Rédaction$F$Marie-Amélie MOTTE$[('Marie-Amélie Motte', 'unknown')]
Jérôme Prévôt, journaliste$Journaliste$H$Jérôme PRÉVOT$[('Jérôme Prévôt', 'male')]
nsp$nsp$AD$AD$[]
Gilbert BRISBOIS, journaliste$Journaliste$AD$AD$[('Gilbert BRISBOIS', 'male')]
Gilbert BRISBOIS, journaliste$Journaliste$AD$AD$[('Gilbert BRISBOIS', 'male')]
